,order_date,stock_date,order_number,product_key,customer_key,territory_key,order_line_item,order_quantity,OrderDate,ProductKey,CustomerKey,OrderNumber
46329,2021-09-13,2021-07-07,SO54274,480,23336,4,2,2,,,,
46330,2021-12-24,2021-12-07,SO60695,223,17464,1,4,2,,,,
46331,2021-08-14,2021-04-22,SO52561,528,11500,6,2,2,,,,
46332,2021-12-11,2021-10-04,SO59805,477,11799,1,3,2,,,,
46333,2021-10-24,2021-07-23,SO56626,481,13985,4,1,2,,,,
46334,2021-08-30,2021-05-11,SO53376,528,12840,10,1,1,,,,
46335,2021-11-14,2021-07-21,SO57908,462,17768,8,1,2,,,,
46336,2021-11-12,2021-10-04,SO57835,577,23385,6,1,1,,,,
46337,2021-10-26,2021-07-17,SO56753,604,22778,4,1,1,,,,
46338,2021-10-02,2021-07-08,SO55426,480,27957,10,2,2,,,,
46339,2021-08-05,2021-04-08,SO52084,477,14446,6,2,2,,,,
46340,2021-10-02,2021-08-13,SO55412,478,21775,4,1,3,,,,
46341,2021-12-16,2021-11-28,SO60143,215,20507,1,3,1,,,,
46342,2021-08-09,2021-05-06,SO52326,605,21602,1,1,1,,,,
46343,2021-12-09,2021-10-08,SO59653,480,13034,9,2,3,,,,
46344,2021-11-16,2021-10-16,SO58027,478,29312,9,1,3,,,,
46345,2021-10-26,2021-09-26,SO56731,464,22540,10,2,2,,,,
46346,2021-08-01,2021-06-13,SO51910,480,14079,6,2,2,,,,
46347,2021-11-21,2021-08-03,SO58333,478,13340,4,2,2,,,,
46348,2021-12-24,2021-10-08,SO60673,485,12097,6,2,2,,,,
46349,2021-10-06,2021-09-12,SO55673,235,25025,4,3,1,,,,
46350,2021-08-19,2021-06-07,SO52806,487,29214,6,2,1,,,,
46351,2021-11-19,2021-07-31,SO58224,462,23614,10,5,2,,,,
46352,2021-08-25,2021-05-08,SO53130,477,19450,8,3,2,,,,
46353,2021-09-24,2021-08-16,SO54911,480,27828,10,3,2,,,,
46354,2021-09-19,2021-08-25,SO54627,485,18919,6,1,1,,,,
46355,2021-08-15,2021-05-05,SO52594,480,14468,1,2,2,,,,
46356,2021-12-07,2021-10-30,SO59553,540,20226,9,3,1,,,,
46357,2021-11-23,2021-08-16,SO58466,214,15928,8,2,1,,,,
46358,2021-06-18,2021-04-16,SO50950,354,11576,7,1,1,,,,
46359,2021-11-10,2021-09-17,SO57719,485,18677,6,2,2,,,,
46360,2021-11-12,2021-07-21,SO57795,485,18253,9,1,2,,,,
46361,2021-09-19,2021-06-04,SO54598,581,21103,10,1,1,,,,
46362,2021-11-29,2021-09-04,SO58815,529,19565,9,3,2,,,,
46363,2021-08-15,2021-06-16,SO52585,223,15018,9,1,2,,,,
46364,2021-09-09,2021-08-17,SO54096,479,16744,9,3,2,,,,
46365,2021-11-04,2021-08-10,SO57418,541,11000,9,2,2,,,,
46366,2021-07-10,2021-03-15,SO51322,373,12296,7,1,1,,,,
46367,2021-12-07,2021-08-19,SO59564,575,25868,4,1,1,,,,
46368,2021-09-18,2021-05-31,SO54549,528,18554,6,2,2,,,,
46369,2021-09-05,2021-05-12,SO53842,220,21158,1,3,1,,,,
46370,2021-12-19,2021-10-29,SO60328,528,17313,9,2,2,,,,
46371,2021-11-02,2021-08-30,SO57292,220,14306,9,4,1,,,,
46372,2021-11-06,2021-09-26,SO57525,462,25390,4,3,2,,,,
46373,2021-12-08,2021-09-11,SO59623,362,13896,1,1,1,,,,
46374,2021-11-14,2021-10-28,SO57929,530,24013,7,2,2,,,,
46375,2021-08-07,2021-04-12,SO52162,477,11380,8,3,2,,,,
46376,2021-08-06,2021-07-11,SO52115,537,21883,9,1,1,,,,
46377,2021-12-16,2021-10-04,SO60176,387,20192,4,1,1,,,,
46378,2021-11-07,2021-08-21,SO57576,580,17039,4,1,1,,,,
46379,2021-11-20,2021-10-27,SO58276,478,19412,1,2,2,,,,
46380,2021-09-16,2021-08-18,SO54474,389,19717,1,1,1,,,,
46381,2021-09-12,2021-06-04,SO54239,477,18908,9,3,2,,,,
46382,2021-12-27,2021-08-30,SO60855,535,26289,4,1,3,,,,
46383,2021-11-03,2021-07-24,SO57311,529,25031,9,1,2,,,,
46384,2021-11-10,2021-09-07,SO57694,539,15727,9,1,2,,,,
46385,2021-12-03,2021-09-01,SO59246,215,13895,1,3,1,,,,
46386,2021-12-14,2021-10-20,SO60009,483,13488,1,2,1,,,,
46387,2021-09-05,2021-06-12,SO53872,538,25741,10,2,2,,,,
46388,2021-09-14,2021-08-27,SO54333,223,28813,4,3,2,,,,
46389,2021-10-05,2021-08-09,SO55607,352,11977,9,1,1,,,,
46390,2021-11-10,2021-08-02,SO57730,362,13426,4,1,1,,,,
46391,2021-08-11,2021-07-12,SO52365,215,17251,9,3,1,,,,
46392,2021-09-07,2021-06-24,SO53940,478,20636,4,1,2,,,,
46393,2021-11-21,2021-11-05,SO58308,220,14897,6,3,1,,,,
46394,2021-10-13,2021-07-06,SO56021,478,12298,8,2,1,,,,
46395,2021-06-17,2021-03-15,SO50946,383,25243,9,1,1,,,,
46396,2021-10-10,2021-06-24,SO55920,214,23954,10,5,1,,,,
46397,2021-10-23,2021-08-06,SO56588,479,28963,9,3,3,,,,
46398,2021-12-04,2021-09-04,SO59317,214,15441,10,2,1,,,,
46399,2021-10-22,2021-09-26,SO56525,485,11515,4,2,2,,,,
46400,2021-10-22,2021-07-06,SO56538,605,21671,7,1,1,,,,
46401,2021-08-26,2021-05-31,SO53176,360,11096,9,1,1,,,,
46402,2021-10-12,2021-08-27,SO55997,528,15673,7,2,3,,,,
46403,2021-10-28,2021-08-12,SO56814,464,11719,6,1,2,,,,
46404,2021-10-18,2021-08-06,SO56299,215,16048,8,2,1,,,,
46405,2021-09-07,2021-08-15,SO53938,536,22242,1,1,2,,,,
46406,2021-09-03,2021-08-12,SO53756,535,19110,4,3,3,,,,
46407,2021-12-23,2021-10-16,SO60623,606,26886,10,1,1,,,,
46408,2021-11-27,2021-08-08,SO58658,528,18573,6,1,1,,,,
46409,2021-08-27,2021-08-01,SO53220,215,17810,10,3,1,,,,
46410,2021-10-23,2021-09-13,SO56569,223,19352,7,2,2,,,,
46411,2021-10-29,2021-09-04,SO56898,604,20991,9,1,1,,,,
46412,2021-12-02,2021-09-09,SO59180,530,13569,8,1,2,,,,
46413,2021-07-20,2021-06-27,SO51496,606,21487,4,1,1,,,,
46414,2021-10-05,2021-06-29,SO55611,604,29403,8,1,1,,,,
46415,2021-12-03,2021-11-03,SO59240,477,20461,4,3,2,,,,
46416,2021-08-03,2021-07-15,SO51980,490,11502,6,1,1,,,,
46417,2021-10-15,2021-07-16,SO56187,479,13973,9,2,2,,,,
46418,2021-11-13,2021-10-12,SO57878,530,12664,10,2,2,,,,
46419,2021-07-22,2021-07-01,SO51517,477,20039,1,3,2,,,,
46420,2021-10-13,2021-07-06,SO56021,478,12298,8,2,1,,,,
46421,2021-08-14,2021-07-18,SO52568,479,26667,9,2,1,,,,
46422,2021-08-18,2021-07-25,SO52777,571,28107,9,1,1,,,,
46423,2021-09-14,2021-05-19,SO54346,537,17193,10,1,1,,,,
46424,2021-09-06,2021-06-20,SO53900,485,13388,4,1,2,,,,
46425,2021-12-12,2021-10-12,SO59840,529,15798,9,1,2,,,,
46426,2021-12-05,2021-11-11,SO59391,381,17726,9,1,1,,,,
46427,2021-08-06,2021-05-29,SO52113,214,11277,6,1,1,,,,
46428,2021-12-29,2021-11-21,SO61011,484,14366,1,2,2,,,,
46429,2021-09-28,2021-06-02,SO55136,584,22374,1,1,1,,,,
46430,2021-10-02,2021-08-30,SO55421,215,19369,10,3,1,,,,
46431,2021-09-09,2021-07-08,SO54059,477,19214,4,1,2,,,,
46432,2021-10-04,2021-09-05,SO55551,604,11402,7,1,1,,,,
46433,2021-12-11,2021-11-26,SO59816,477,27353,9,3,2,,,,
46434,2021-10-07,2021-08-28,SO55720,491,14024,4,3,1,,,,
46435,2021-08-15,2021-06-09,SO52598,226,19826,6,2,1,,,,
46436,2021-08-18,2021-05-21,SO52772,479,21031,7,2,3,,,,
46437,2021-08-26,2021-06-07,SO53147,528,25902,1,2,3,,,,
46438,2021-10-23,2021-07-21,SO56594,477,11481,8,3,2,,,,
46439,2021-10-05,2021-06-26,SO55558,529,16174,9,1,2,,,,
46440,2021-09-12,2021-08-18,SO54194,480,17908,9,3,2,,,,
46441,2021-11-28,2021-11-04,SO58765,215,29300,9,2,1,,,,
46442,2021-07-08,2021-05-29,SO51297,471,29356,8,4,1,,,,
46443,2021-08-13,2021-05-27,SO52512,480,11016,4,3,2,,,,
46444,2021-12-04,2021-09-13,SO59274,362,13782,8,1,1,,,,
46445,2021-10-02,2021-07-10,SO55421,529,19369,10,2,2,,,,
46446,2021-10-28,2021-08-31,SO56826,223,27945,10,2,2,,,,
46447,2021-09-07,2021-07-10,SO53965,362,12151,4,1,1,,,,
46448,2021-11-15,2021-08-24,SO57973,528,26059,4,1,2,,,,
46449,2021-04-26,2021-03-17,SO50151,334,26967,9,1,1,,,,
46450,2021-11-04,2021-09-01,SO57425,389,20108,1,1,1,,,,
46451,2021-12-10,2021-10-13,SO59758,568,28486,9,1,1,,,,
46452,2021-11-07,2021-08-11,SO57564,480,29396,8,3,2,,,,
46453,2021-09-16,2021-08-12,SO54434,482,23439,9,3,2,,,,
46454,2021-12-29,2021-10-05,SO61011,589,14366,1,1,1,,,,
46455,2021-05-20,2021-02-17,SO50522,389,17780,7,1,1,,,,
46456,2021-10-29,2021-10-01,SO56882,477,17886,10,2,2,,,,
46457,2021-07-25,2021-04-09,SO51584,215,22274,1,2,1,,,,
46458,2021-01-12,2020-12-12,SO48888,328,15482,4,1,1,,,,
46459,2021-12-07,2021-11-08,SO59512,528,25930,1,1,1,,,,
46460,2021-11-01,2021-08-31,SO57220,530,23745,7,2,2,,,,
46461,2021-12-18,2021-08-24,SO60290,214,13894,1,5,1,,,,
46462,2021-11-11,2021-08-06,SO57780,229,12376,10,1,1,,,,
46463,2021-10-09,2021-07-28,SO55864,479,25724,8,3,3,,,,
46464,2021-09-03,2021-05-10,SO53732,538,28082,1,1,2,,,,
46465,2021-09-18,2021-08-12,SO54532,529,13641,9,1,2,,,,
46466,2021-10-22,2021-08-03,SO56529,563,28962,9,1,1,,,,
46467,2021-09-11,2021-08-13,SO54162,485,14935,8,1,2,,,,
46468,2021-12-12,2021-09-09,SO59868,537,12760,6,1,1,,,,
46469,2021-09-05,2021-06-04,SO53858,485,12156,4,2,2,,,,
46470,2021-09-29,2021-06-05,SO55155,529,24742,4,1,2,,,,
46471,2021-04-20,2020-12-26,SO50090,326,19423,7,1,1,,,,
46472,2021-08-06,2021-07-17,SO52129,485,17027,6,3,2,,,,
46473,2021-10-29,2021-08-28,SO56881,474,28514,7,1,1,,,,
46474,2021-12-16,2021-10-29,SO60177,581,17358,4,1,1,,,,
46475,2021-08-10,2021-04-26,SO52336,214,29040,4,2,1,,,,
46476,2021-09-18,2021-06-02,SO54567,530,27926,7,1,2,,,,
46477,2021-10-12,2021-09-14,SO55998,539,19512,10,1,2,,,,
46478,2021-10-23,2021-07-01,SO56571,529,21063,7,2,2,,,,
46479,2021-09-12,2021-07-04,SO54226,477,22554,10,1,2,,,,
46480,2021-09-06,2021-06-20,SO53900,485,13388,4,1,2,,,,
46481,2021-10-02,2021-08-16,SO55447,485,12355,9,2,2,,,,
46482,2021-12-30,2021-10-03,SO61037,223,14931,7,5,2,,,,
46483,2021-10-19,2021-08-18,SO56371,477,11990,9,2,3,,,,
46484,2021-05-16,2021-03-27,SO50500,354,15425,9,1,1,,,,
46485,2021-12-28,2021-09-25,SO60895,480,13607,8,2,2,,,,
46486,2021-09-23,2021-05-28,SO54873,220,22656,10,4,1,,,,
46487,2021-10-13,2021-07-11,SO56036,536,11808,6,2,1,,,,
46488,2021-11-21,2021-10-03,SO58289,539,16185,9,1,2,,,,
46489,2021-11-27,2021-08-16,SO58650,529,18758,6,1,3,,,,
46490,2021-11-09,2021-09-04,SO57683,488,18795,6,3,1,,,,
46491,2021-11-24,2021-10-27,SO58506,478,14136,7,2,2,,,,
46492,2021-11-27,2021-10-09,SO58698,538,12390,8,2,3,,,,
46493,2021-10-30,2021-10-14,SO56956,229,21673,7,5,1,,,,
46494,2021-10-20,2021-09-08,SO56408,214,17997,7,3,1,,,,
46495,2021-12-14,2021-09-20,SO60025,220,19601,9,2,1,,,,
46496,2021-09-29,2021-09-10,SO55171,480,11566,7,3,3,,,,
46497,2021-11-03,2021-07-16,SO57353,528,13299,4,3,3,,,,
46498,2021-08-17,2021-06-14,SO52708,482,11176,6,3,2,,,,
46499,2021-09-07,2021-06-09,SO53943,482,28302,6,1,2,,,,
46500,2021-10-26,2021-09-26,SO56745,484,14778,10,2,2,,,,
46501,2021-12-25,2021-10-10,SO60699,487,11142,6,3,1,,,,
46502,2021-10-16,2021-07-10,SO56221,605,22879,4,1,1,,,,
46503,2021-01-08,2020-11-24,SO48855,354,13955,9,1,1,,,,
46504,2021-08-09,2021-04-14,SO52323,606,20152,9,1,1,,,,
46505,2021-10-22,2021-07-24,SO56520,480,27960,8,2,2,,,,
46506,2021-08-31,2021-07-03,SO53437,590,13877,4,1,1,,,,
46507,2021-09-27,2021-07-19,SO55077,362,12155,1,1,1,,,,
46508,2021-12-31,2021-09-28,SO61103,477,20155,9,1,2,,,,
46509,2021-07-31,2021-07-14,SO51686,479,21013,7,2,2,,,,
46510,2021-09-08,2021-07-12,SO53978,477,11489,10,3,2,,,,
46511,2021-04-25,2021-03-15,SO50141,369,24179,9,1,1,,,,
46512,2021-11-20,2021-08-09,SO58266,477,24729,6,1,2,,,,
46513,2021-09-02,2021-06-03,SO53669,485,16486,9,1,2,,,,
46514,2021-08-13,2021-05-06,SO52473,214,11276,6,1,1,,,,
46515,2021-09-09,2021-06-06,SO54099,385,19538,1,1,1,,,,
46516,2021-10-07,2021-09-01,SO55696,462,25351,1,2,2,,,,
46517,2021-11-02,2021-09-11,SO57285,477,19161,4,4,2,,,,
46518,2021-12-25,2021-09-20,SO60752,562,25623,1,1,1,,,,
46519,2021-08-19,2021-04-28,SO52824,483,13341,4,2,1,,,,
46520,2021-10-03,2021-06-19,SO55454,220,12213,8,4,1,,,,
46521,2021-10-29,2021-07-31,SO56894,215,15885,1,4,1,,,,
46522,2021-11-20,2021-08-09,SO58266,477,24729,6,1,2,,,,
46523,2021-09-22,2021-08-27,SO54803,354,12103,4,1,1,,,,
46524,2021-07-06,2021-03-16,SO51265,485,11264,1,2,2,,,,
46525,2021-08-31,2021-05-13,SO53447,215,19396,1,4,1,,,,
46526,2021-08-05,2021-07-05,SO52091,489,15157,6,2,1,,,,
46527,2021-10-23,2021-09-20,SO56576,214,13290,6,3,1,,,,
46528,2021-08-12,2021-05-01,SO52415,223,18290,9,1,2,,,,
46529,2021-09-29,2021-07-12,SO55175,477,11764,9,3,2,,,,
46530,2021-09-28,2021-07-04,SO55109,477,17027,6,1,2,,,,
46531,2021-05-24,2021-01-26,SO50572,328,15899,4,1,1,,,,
46532,2021-07-16,2021-06-09,SO51431,478,11063,1,3,2,,,,
46533,2021-12-30,2021-11-03,SO61088,479,19527,6,3,2,,,,
46534,2021-10-06,2021-09-08,SO55649,528,21739,10,2,1,,,,
46535,2021-08-26,2021-05-22,SO53166,477,15378,6,5,2,,,,
46536,2021-09-22,2021-06-29,SO54798,485,18314,6,1,2,,,,
46537,2021-12-08,2021-10-05,SO59596,475,19776,4,1,1,,,,
46538,2021-09-07,2021-05-13,SO53975,574,12634,10,1,1,,,,
46539,2021-10-16,2021-09-22,SO56200,220,22215,4,3,1,,,,
46540,2021-12-01,2021-11-02,SO59083,528,25116,9,1,2,,,,
46541,2021-11-24,2021-10-15,SO58534,214,29303,9,2,1,,,,
46542,2021-02-20,2020-11-04,SO49365,368,23529,9,1,1,,,,
46543,2021-09-30,2021-08-19,SO55225,477,16743,9,3,2,,,,
46544,2021-06-30,2021-03-30,SO51080,373,24602,9,1,1,,,,
46545,2021-01-16,2020-09-24,SO48923,383,14298,4,1,1,,,,
46546,2021-09-22,2021-08-06,SO54818,484,25655,10,4,2,,,,
46547,2021-12-08,2021-11-10,SO59590,595,19172,10,1,1,,,,
46548,2021-03-21,2021-01-01,SO49740,354,14310,9,1,1,,,,
46549,2021-12-03,2021-10-27,SO59250,477,12026,4,3,2,,,,
46550,2021-11-21,2021-10-10,SO58321,537,14724,6,1,1,,,,
46551,2021-04-20,2021-01-03,SO50092,354,11378,7,1,1,,,,
46552,2021-10-05,2021-08-17,SO55608,564,24784,4,1,1,,,,
46553,2021-10-15,2021-08-06,SO56159,478,16055,8,3,2,,,,
46554,2021-11-20,2021-09-27,SO58286,381,23983,10,1,1,,,,
46555,2021-09-14,2021-07-07,SO54368,577,25199,4,1,1,,,,
46556,2021-08-12,2021-06-27,SO52451,466,13060,4,5,2,,,,
46557,2021-12-14,2021-11-03,SO60026,360,13089,9,1,1,,,,
46558,2021-11-29,2021-09-16,SO58829,479,22153,4,2,2,,,,
46559,2021-11-03,2021-08-22,SO57306,529,24365,9,2,3,,,,
46560,2021-07-20,2021-04-16,SO51479,477,16687,9,3,2,,,,
46561,2021-12-15,2021-10-11,SO60107,480,12245,9,3,1,,,,
46562,2021-12-16,2021-10-17,SO60171,491,25285,1,2,1,,,,
46563,2021-08-11,2021-04-27,SO52398,214,20159,9,4,1,,,,
46564,2021-08-16,2021-04-30,SO52633,478,15559,6,1,2,,,,
46565,2021-10-15,2021-09-03,SO56131,214,25012,9,3,1,,,,
46566,2021-11-10,2021-08-28,SO57729,362,13274,1,1,1,,,,
46567,2021-10-20,2021-09-07,SO56387,529,16635,9,2,1,,,,
46568,2021-03-19,2020-12-15,SO49720,358,12640,10,1,1,,,,
46569,2021-08-05,2021-04-24,SO52105,477,11522,1,3,2,,,,
46570,2021-10-27,2021-10-05,SO56763,594,19504,7,1,1,,,,
46571,2021-09-02,2021-07-03,SO53684,214,11142,6,3,1,,,,
46572,2021-11-14,2021-08-08,SO57948,605,22129,4,1,1,,,,
46573,2021-10-15,2021-08-27,SO56143,529,24830,1,2,3,,,,
46574,2021-10-09,2021-07-19,SO55813,352,12282,10,1,1,,,,
46575,2021-11-05,2021-07-18,SO57465,223,11727,4,3,2,,,,
46576,2021-08-19,2021-07-07,SO52834,477,16221,1,2,1,,,,
46577,2021-10-02,2021-07-28,SO55426,529,27957,10,1,2,,,,
46578,2021-09-21,2021-06-29,SO54724,360,11571,7,1,1,,,,
46579,2021-04-30,2021-01-05,SO50179,377,17769,8,1,1,,,,
46580,2021-11-14,2021-07-30,SO57934,472,11769,6,4,1,,,,
46581,2021-08-29,2021-06-17,SO53335,479,28714,9,2,2,,,,
46582,2021-12-07,2021-11-21,SO59490,477,12333,7,3,2,,,,
46583,2021-10-26,2021-07-04,SO56750,479,18928,9,2,2,,,,
46584,2021-08-23,2021-06-07,SO53003,377,18303,9,1,1,,,,
46585,2021-09-30,2021-06-14,SO55204,480,23591,6,2,3,,,,
46586,2021-12-10,2021-09-24,SO59740,539,19425,10,1,2,,,,
46587,2021-07-04,2021-05-16,SO51243,538,25609,10,2,2,,,,
46588,2021-08-25,2021-07-17,SO53123,479,19770,9,2,2,,,,
46589,2021-08-14,2021-06-26,SO52560,485,11231,1,3,2,,,,
46590,2021-11-15,2021-08-05,SO58016,389,20030,4,1,1,,,,
46591,2021-01-29,2020-12-11,SO49019,371,17782,10,1,1,,,,
46592,2021-11-04,2021-08-30,SO57396,215,17418,4,2,1,,,,
46593,2021-10-14,2021-07-07,SO56079,223,22068,4,3,2,,,,
46594,2021-10-22,2021-09-16,SO56524,373,20347,4,1,1,,,,
46595,2021-12-05,2021-09-08,SO59369,530,25666,7,1,1,,,,
46596,2021-11-05,2021-10-10,SO57465,487,11727,4,2,1,,,,
46597,2021-09-13,2021-06-25,SO54276,474,21242,4,1,1,,,,
46598,2021-12-05,2021-09-30,SO59365,529,16535,7,3,2,,,,
46599,2021-12-08,2021-08-11,SO59637,571,24753,4,1,1,,,,
46600,2021-10-13,2021-09-27,SO56024,488,13043,9,2,1,,,,
46601,2021-08-29,2021-07-10,SO53298,479,19796,9,2,2,,,,
46602,2021-11-05,2021-08-12,SO57480,479,27129,8,3,2,,,,
46603,2021-10-19,2021-10-01,SO56359,232,20570,10,4,1,,,,
46604,2021-08-04,2021-05-29,SO52048,480,19781,6,2,2,,,,
46605,2021-10-31,2021-09-17,SO56959,220,23547,9,2,1,,,,
46606,2021-11-25,2021-11-09,SO58552,529,11215,6,1,2,,,,
46607,2021-12-04,2021-08-13,SO59277,484,16173,9,2,2,,,,
46608,2021-12-24,2021-10-11,SO60641,539,15602,9,2,2,,,,
46609,2021-11-28,2021-08-18,SO58732,477,20698,4,2,2,,,,
46610,2021-09-17,2021-08-04,SO54497,481,20280,6,2,1,,,,
46611,2021-12-01,2021-10-13,SO59122,377,20228,9,1,1,,,,
46612,2021-07-29,2021-06-07,SO51635,377,18242,9,1,1,,,,
46613,2021-10-21,2021-06-23,SO56472,356,12917,1,1,1,,,,
46614,2021-09-06,2021-05-28,SO53916,464,11899,9,3,3,,,,
46615,2021-09-17,2021-07-29,SO54482,529,29332,9,1,2,,,,
46616,2021-12-15,2021-09-02,SO60050,480,17287,9,2,2,,,,
46617,2021-07-27,2021-05-30,SO51612,528,11005,9,3,2,,,,
46618,2021-11-21,2021-08-12,SO58297,474,27369,9,2,1,,,,
46619,2021-07-19,2021-06-17,SO51465,220,16794,1,2,1,,,,
46620,2021-12-31,2021-09-29,SO61094,478,13595,7,2,2,,,,
46621,2021-12-13,2021-11-19,SO59912,538,18445,9,1,2,,,,
46622,2021-09-25,2021-07-18,SO54974,538,25647,10,2,2,,,,
46623,2021-09-20,2021-08-04,SO54713,605,25739,10,1,1,,,,
46624,2021-10-23,2021-07-03,SO56575,485,13980,4,1,3,,,,
46625,2021-07-29,2021-06-10,SO51640,590,20722,8,1,1,,,,
46626,2021-11-06,2021-09-13,SO57519,477,14133,9,2,2,,,,
46627,2021-12-23,2021-11-04,SO60572,581,20890,10,1,1,,,,
46628,2021-12-10,2021-09-25,SO59727,471,21765,1,3,1,,,,
46629,2021-08-29,2021-06-26,SO53298,477,19796,9,1,2,,,,
46630,2021-12-03,2021-09-25,SO59248,352,12016,4,1,1,,,,
46631,2021-06-20,2021-03-28,SO50976,360,15793,9,1,1,,,,
46632,2021-11-02,2021-07-29,SO57287,477,13237,4,3,1,,,,
46633,2021-10-16,2021-09-04,SO56222,538,22088,4,3,2,,,,
46634,2021-09-16,2021-06-12,SO54468,362,11535,1,1,1,,,,
46635,2021-07-18,2021-04-08,SO51457,484,22828,10,2,3,,,,
46636,2021-06-24,2021-05-02,SO51011,369,16551,7,1,1,,,,
46637,2021-07-31,2021-04-20,SO51685,387,19201,1,1,1,,,,
46638,2021-12-28,2021-12-09,SO60937,220,28318,9,2,1,,,,
46639,2021-11-22,2021-09-10,SO58400,220,21359,9,4,1,,,,
46640,2021-12-20,2021-10-21,SO60409,529,20064,8,1,3,,,,
46641,2021-07-24,2021-05-11,SO51555,537,11037,6,2,1,,,,
46642,2021-09-23,2021-06-07,SO54851,529,26897,10,1,2,,,,
46643,2021-10-23,2021-07-07,SO56578,226,12467,7,1,1,,,,
46644,2021-11-21,2021-09-02,SO58314,220,15705,8,2,1,,,,
46645,2021-12-06,2021-09-18,SO59464,573,11058,9,1,1,,,,
46646,2021-09-12,2021-08-28,SO54214,528,11078,6,1,2,,,,
46647,2021-10-16,2021-10-01,SO56224,562,24153,7,1,1,,,,
46648,2021-08-17,2021-05-10,SO52724,539,22640,10,2,1,,,,
46649,2021-08-13,2021-06-27,SO52478,487,13138,9,1,1,,,,
46650,2021-09-17,2021-06-22,SO54478,220,11439,7,4,1,,,,
46651,2021-09-05,2021-06-01,SO53869,606,21942,1,1,1,,,,
46652,2021-07-22,2021-05-18,SO51512,489,11403,7,5,1,,,,
46653,2021-10-20,2021-09-04,SO56398,226,22108,4,3,1,,,,
46654,2021-12-22,2021-12-06,SO60551,485,13442,1,2,2,,,,
46655,2021-10-29,2021-09-06,SO56863,480,28803,1,2,2,,,,
46656,2021-12-29,2021-09-26,SO60964,220,23128,9,2,1,,,,
46657,2021-09-24,2021-07-16,SO54908,528,20691,6,1,1,,,,
46658,2021-07-13,2021-04-04,SO51380,537,11295,4,3,1,,,,
46659,2021-11-15,2021-08-11,SO57970,538,11660,6,1,2,,,,
46660,2021-11-21,2021-07-29,SO58349,480,28481,9,4,2,,,,
46661,2021-09-20,2021-07-19,SO54660,478,12316,10,2,3,,,,
46662,2021-09-02,2021-08-15,SO53692,540,12505,10,1,1,,,,
46663,2021-12-27,2021-09-30,SO60864,220,13175,6,2,1,,,,
46664,2021-09-01,2021-06-30,SO53652,215,27801,8,2,1,,,,
46665,2021-02-09,2020-10-27,SO49266,362,14051,9,1,1,,,,
46666,2021-09-09,2021-05-31,SO54047,477,24276,9,1,2,,,,
46667,2021-12-25,2021-11-22,SO60731,476,14386,4,2,1,,,,
46668,2021-08-18,2021-07-12,SO52764,564,28323,9,1,1,,,,
46669,2021-07-16,2021-06-01,SO51439,462,21017,7,3,2,,,,
46670,2021-11-18,2021-09-21,SO58185,573,25163,4,1,1,,,,
46671,2021-08-25,2021-05-26,SO53081,479,23764,8,2,2,,,,
46672,2021-12-24,2021-10-31,SO60665,537,13819,7,1,1,,,,
46673,2021-11-04,2021-07-19,SO57380,480,11212,6,1,2,,,,
46674,2021-10-09,2021-06-24,SO55851,490,22424,7,2,1,,,,
46675,2021-12-25,2021-09-28,SO60739,462,18626,8,3,1,,,,
46676,2021-12-27,2021-09-26,SO60892,220,22627,8,4,1,,,,
46677,2021-08-30,2021-08-11,SO53365,528,23188,1,2,2,,,,
46678,2021-07-01,2021-06-02,SO51178,478,11245,8,2,2,,,,
46679,2021-09-29,2021-06-29,SO55153,220,20746,6,3,1,,,,
46680,2021-04-13,2020-12-30,SO50013,379,17979,10,1,1,,,,
46681,2021-10-01,2021-07-02,SO55376,214,25382,4,4,1,,,,
46682,2021-10-16,2021-08-12,SO56220,574,24819,1,2,1,,,,
46683,2021-04-06,2021-01-31,SO49946,371,18021,10,1,1,,,,
46684,2021-11-09,2021-09-13,SO57644,480,11660,6,3,2,,,,
46685,2021-12-14,2021-09-16,SO60040,584,22423,7,1,1,,,,
46686,2021-10-03,2021-06-29,SO55489,528,15157,6,2,2,,,,
46687,2021-11-04,2021-08-30,SO57396,215,17418,4,2,1,,,,
46688,2021-09-19,2021-08-04,SO54636,528,11845,6,1,2,,,,
46689,2021-12-14,2021-10-21,SO60020,214,13443,1,2,1,,,,
46690,2021-09-05,2021-08-02,SO53871,215,22477,8,2,1,,,,
46691,2021-08-23,2021-07-31,SO52988,485,14782,8,1,2,,,,
46692,2021-08-23,2021-08-07,SO52970,220,18286,9,3,1,,,,
46693,2021-11-13,2021-09-07,SO57861,480,11176,6,3,2,,,,
46694,2021-11-18,2021-10-10,SO58174,488,19142,4,2,1,,,,
46695,2021-11-11,2021-07-22,SO57781,535,19140,4,2,2,,,,
46696,2021-08-01,2021-06-07,SO51913,485,14329,4,1,2,,,,
46697,2021-10-09,2021-06-23,SO55851,538,22424,7,1,2,,,,
46698,2021-10-18,2021-08-12,SO56311,220,11580,10,1,1,,,,
46699,2021-11-06,2021-10-18,SO57523,377,19782,9,1,1,,,,
46700,2021-12-24,2021-08-26,SO60654,214,25422,4,3,1,,,,
46701,2021-10-26,2021-08-19,SO56728,220,16200,10,2,1,,,,
46702,2021-09-19,2021-05-23,SO54614,528,19015,6,1,2,,,,
46703,2021-10-11,2021-07-03,SO55926,541,12007,9,3,1,,,,
46704,2021-09-09,2021-08-23,SO54079,480,11738,6,3,2,,,,
